Date,open,high,low,close,adj_close,volume
2004-01-12,184.343994,184.343994,177.561996,178.755005,74.002014,11119232
2004-01-13,180.311996,181.531006,177.658997,181.050003,74.952110,11435456
2004-01-14,181.061996,181.429993,177.500000,178.296997,73.812424,11002400
2004-01-15,178.164001,179.968994,172.656006,173.794998,71.948631,17082880
2004-01-16,173.438004,173.746994,171.011002,172.621994,71.463036,13227488
2004-01-19,172.968994,172.968994,168.311996,171.955994,71.187332,15213856
2004-01-20,172.656006,175.625000,168.000000,169.080002,69.996712,11805472
2004-01-21,169.531006,173.438004,166.718994,168.625000,69.808342,14505184
2004-01-22,168.750000,173.281006,157.917007,161.694000,66.939003,25552416
2004-01-23,163.292007,172.093994,162.500000,170.664001,70.652451,18365952
2004-01-26,null,null,null,null,null,null
2004-01-27,168.750000,175.625000,156.843994,173.794998,71.948631,14077472
2004-01-28,172.031006,173.574997,166.875000,169.294998,70.085709,12125536
2004-01-29,167.188004,168.619995,162.516998,164.158997,67.959473,18521440
2004-01-30,168.399994,168.399994,161.733994,162.899994,67.438293,12565568
2004-02-02,null,null,null,null,null,null
2004-02-03,163.750000,164.375000,160.108002,162.427994,67.242859,18744224
2004-02-04,162.542007,168.403000,162.542007,167.496994,69.341347,12806176
2004-02-05,168.125000,173.250000,165.625000,169.983002,70.370544,23505856
2004-02-06,169.102997,174.531006,168.789001,173.705002,71.911423,18787008
2004-02-09,174.968994,178.438004,174.391998,176.576996,73.100342,16457120
2004-02-10,176.561996,177.968994,171.565994,172.123001,71.256470,15086944
2004-02-11,173.438004,174.156006,170.156006,170.981003,70.783676,12477984
2004-02-12,171.875000,172.311996,166.093994,167.285995,69.254036,29623360
2004-02-13,167.750000,169.656006,166.406006,168.005997,69.552078,20102880
2004-02-16,168.798004,169.906006,166.942001,167.375000,69.290855,13674688
2004-02-17,167.500000,169.375000,166.938004,168.688004,69.834427,11617952
2004-02-18,170.000000,170.625000,166.281006,167.231003,69.231270,13164992
2004-02-19,167.188004,167.188004,158.811996,159.572006,66.060547,18364192
2004-02-20,159.343994,163.584000,156.718994,158.285995,65.528130,26436896
2004-02-23,158.625000,161.375000,158.125000,158.841003,65.757896,15942720
2004-02-24,158.121994,159.811996,153.938004,157.619995,65.252411,20856224
2004-02-25,177.188004,177.188004,154.093994,155.229996,64.263000,14303936
2004-02-26,156.250000,157.811996,151.128006,152.658997,63.198654,20773088
2004-02-27,152.811996,159.188004,151.880005,158.201996,65.493355,18844832
2004-03-01,159.311996,166.561996,159.311996,166.229996,68.816833,20476512
2004-03-02,null,null,null,null,null,null
2004-03-03,165.625000,166.031006,160.938004,162.031006,67.078514,14997184
2004-03-04,162.968994,167.962006,161.352997,165.156006,68.372223,22551072
2004-03-05,165.593994,166.511002,163.289001,164.022003,67.902763,11190208
2004-03-08,164.031006,164.031006,159.375000,159.705002,66.115601,12477120
2004-03-09,182.031006,182.031006,152.188004,155.778000,64.489868,25228160
2004-03-10,154.625000,154.843994,151.567001,153.195007,63.420544,19107936
2004-03-11,152.774994,153.718994,150.156006,151.738007,62.817375,14255712
2004-03-12,152.656006,160.125000,149.218994,157.406006,65.163811,25606496
2004-03-15,161.016998,162.000000,153.125000,154.389008,63.914841,15422336
2004-03-16,153.136002,155.625000,151.110992,154.449997,63.940094,15051808
2004-03-17,155.468994,159.990997,155.468994,157.589005,65.239601,17300064
2004-03-18,159.341003,159.375000,153.750000,154.287994,63.873013,12085824
2004-03-19,154.125000,163.343994,154.061996,162.162994,67.133163,22160896
2004-03-22,162.500000,162.500000,157.229996,158.613007,65.663506,9358432
2004-03-23,157.811996,163.556000,156.759003,161.550003,66.879402,12201728
2004-03-24,160.479996,161.875000,156.042007,157.733994,65.299606,14159840
2004-03-25,157.811996,175.000000,157.500000,161.468994,66.845856,14722080
2004-03-26,163.604996,167.188004,163.438004,165.921997,68.689339,13738272
2004-03-29,165.621994,166.375000,161.156006,162.906006,67.440742,9706432
2004-03-30,164.375000,165.531006,156.906006,157.447998,65.181229,14891488
2004-03-31,148.001999,157.781006,148.001999,154.319000,63.885849,21256800
2004-04-01,154.720001,160.750000,154.720001,159.718994,66.121384,13325504
2004-04-02,160.156006,160.906006,155.000000,156.250000,64.685272,18418112
2004-04-05,157.750000,163.703003,157.500000,161.699997,66.941498,16077152
2004-04-06,185.781006,185.781006,163.875000,166.028000,68.733215,32078144
2004-04-07,168.750000,168.750000,164.688004,166.416000,68.893860,13314784
2004-04-08,168.438004,168.718994,165.000000,166.003006,68.722862,12449792
2004-04-09,null,null,null,null,null,null
2004-04-12,166.875000,167.438004,159.136002,160.727005,66.538681,18124064
2004-04-13,184.029999,184.029999,167.218994,171.679993,71.073051,39204160
2004-04-14,null,null,null,null,null,null
2004-04-15,174.302994,174.302994,165.630005,166.761993,69.037079,35613664
2004-04-16,168.593994,170.843994,167.673004,168.432999,69.728851,18488512
2004-04-19,168.750000,169.007996,166.158997,167.529999,69.355019,14440000
2004-04-20,168.281006,169.677994,167.539001,168.164001,69.617485,9762592
2004-04-21,168.093994,170.156006,167.188004,169.546997,70.190018,10952032
2004-04-22,169.688004,170.250000,167.878006,168.306000,69.676277,7068800
2004-04-23,169.375000,170.449997,165.317001,165.848007,68.658722,17262400
2004-04-26,null,null,null,null,null,null
2004-04-27,165.556000,165.556000,159.531006,160.488998,66.440163,14308000
2004-04-28,160.781006,161.531006,158.610992,159.445007,66.007950,14129312
2004-04-29,159.343994,161.365997,156.593994,157.460999,65.186615,21802592
2004-04-30,158.750000,162.274994,157.908997,160.817001,66.575943,15136608
2004-05-03,158.472000,163.091003,158.472000,162.018997,67.073540,11249024
2004-05-04,163.281006,164.811996,162.311996,163.123001,67.530586,8923296
2004-05-05,164.031006,164.938004,162.822998,164.403000,68.060486,10211552
2004-05-06,165.625000,171.490997,165.005005,165.539001,68.530777,7196384
2004-05-07,164.843994,165.625000,162.656006,163.104996,67.523140,5600992
2004-05-10,160.938004,161.875000,159.688004,160.169998,66.308090,7082752
2004-05-11,159.343994,160.000000,156.718994,157.690994,65.281822,13116032
2004-05-12,157.811996,160.625000,157.205002,158.854996,65.763680,12289984
2004-05-13,159.334000,164.688004,153.156006,162.304993,67.191940,16781024
2004-05-14,163.281006,163.934006,158.375000,159.054993,65.846497,15650560
2004-05-17,157.802994,157.802994,128.908997,141.212006,58.459755,15888800
2004-05-18,148.343994,155.378006,145.352997,152.529999,63.145229,22615360
2004-05-19,156.561996,157.781006,151.250000,155.395004,64.331306,10588480
2004-05-20,158.250000,158.250000,153.658005,153.998001,63.752979,9039296
2004-05-21,153.750000,155.311996,151.750000,153.440994,63.522388,10132896
2004-05-24,156.250000,166.714005,155.697998,166.210999,68.808975,19426304
2004-05-25,164.834000,168.718994,161.500000,167.369003,69.288368,19875872
2004-05-26,168.156006,168.156006,163.843994,165.125000,75.089043,11547200
2004-05-27,164.061996,168.343994,163.761002,165.554993,75.284569,11209792
2004-05-28,164.843994,167.438004,156.630997,158.054993,71.874031,17715904
2004-05-31,159.061996,164.061996,153.125000,162.528000,73.908073,17406656
2004-06-01,162.548004,166.656006,162.548004,165.235992,75.139534,14355168
2004-06-02,165.459000,167.962006,163.985992,166.796997,75.849373,8773504
2004-06-03,167.500000,168.281006,163.000000,163.794998,74.484268,15207520
2004-06-04,162.500000,163.811996,161.000000,163.042007,74.141830,9761696
2004-06-07,164.375000,166.000000,161.003006,162.731003,74.000404,10543008
2004-06-08,163.281006,164.044006,160.033997,161.811005,73.582054,15938976
2004-06-09,162.542007,163.869003,161.921997,163.188004,74.208199,8384544
2004-06-10,163.897003,165.216995,162.031006,164.785995,74.934883,8335104
2004-06-11,165.000000,165.000000,158.813995,159.705994,72.624817,14894272
2004-06-14,159.371994,160.113998,155.695007,156.061996,70.967735,11099104
2004-06-15,156.718994,159.843994,156.718994,158.817001,72.220535,11146976
2004-06-16,160.938004,161.718994,159.417007,160.811996,73.127739,10950752
2004-06-17,160.938004,163.125000,160.375000,162.485992,73.888962,9532896
2004-06-18,162.500000,165.550003,161.414001,164.516006,74.812111,14316160
2004-06-21,164.843994,167.968994,164.537994,167.229996,76.046280,13261280
2004-06-22,166.104996,168.511993,165.311996,167.983002,76.388695,11570816
2004-06-23,168.593994,168.718994,165.468994,166.356003,75.648834,13084576
2004-06-24,166.865997,169.968994,165.783997,169.035995,76.867546,16307360
2004-06-25,169.061996,171.875000,167.718994,171.371994,77.929802,14443264
2004-06-28,172.811996,175.561996,172.257996,174.934006,79.549599,15696512
2004-06-29,175.156006,176.873001,173.781006,174.584000,79.390427,22008736
2004-06-30,174.061996,175.625000,171.908997,172.628006,78.500946,19562112
2004-07-01,174.375000,176.962006,169.899994,176.100006,80.079826,14137720
2004-07-02,170.656006,178.875000,170.656006,177.919006,80.906998,12465024
2004-07-05,178.287994,180.625000,177.561996,178.681000,81.253517,7752768
2004-07-06,178.375000,179.500000,175.768997,178.311996,81.085701,9608984
2004-07-07,175.518997,177.875000,173.136993,174.056000,79.150330,14213968
2004-07-08,175.000000,177.425003,166.412994,169.031006,76.865257,18929040
2004-07-09,162.500000,173.731003,160.625000,172.811996,78.584625,11393880
2004-07-12,173.375000,174.938004,170.531006,172.018997,78.224014,11324072
2004-07-13,178.125000,179.050003,173.625000,175.343994,79.736046,19364000
2004-07-14,177.500000,180.625000,176.750000,177.600006,80.761932,14731792
2004-07-15,178.050003,181.113007,177.287994,180.431000,82.049309,10913208
2004-07-16,180.438004,185.600006,180.438004,184.718994,83.999229,17443528
2004-07-19,184.750000,186.500000,182.750000,184.781006,84.027443,11006064
2004-07-20,184.250000,184.962006,180.393997,180.975006,82.296677,10832832
2004-07-21,181.375000,182.500000,178.149994,179.662994,81.700066,11088536
2004-07-22,181.750000,182.500000,178.761993,180.337006,82.006531,9732960
2004-07-23,181.250000,183.087006,180.375000,181.893997,82.714577,7777160
2004-07-26,179.850006,183.125000,179.018997,182.444000,82.964699,7336576
2004-07-27,183.750000,185.800003,182.880997,184.912994,84.087440,11685544
2004-07-28,185.000000,189.125000,184.511993,188.537994,85.735886,15667552
2004-07-29,188.694000,193.125000,188.694000,191.949997,87.287460,10745592
2004-07-30,192.636993,195.625000,191.250000,194.188004,88.305168,12504560
2004-08-02,193.750000,195.787994,193.750000,194.500000,88.447044,8769864
2004-08-03,194.988007,197.750000,194.863007,197.113007,89.635292,11861720
2004-08-04,197.375000,197.375000,192.750000,193.511993,87.997772,8550864
2004-08-05,193.000000,195.500000,193.000000,194.725006,88.549377,9202664
2004-08-06,193.875000,194.625000,188.919006,190.850006,86.787254,11985792
2004-08-09,188.975006,192.712006,187.250000,191.781006,87.210602,9784984
2004-08-10,192.625000,192.625000,189.625000,190.636993,86.690376,7566656
2004-08-11,191.875000,193.087006,186.899994,188.011993,85.496689,10629016
2004-08-12,188.000000,189.113007,186.000000,187.330994,85.187012,11348216
2004-08-13,186.250000,191.113007,184.393997,184.981003,84.118378,10744960
2004-08-16,185.375000,186.625000,184.000000,185.899994,84.536285,8251016
2004-08-17,187.375000,188.125000,184.505997,185.311996,84.268898,7567240
2004-08-18,185.375000,187.250000,184.875000,185.850006,84.513557,8549488
2004-08-19,187.500000,192.500000,187.500000,192.093994,87.352936,15661960
2004-08-20,191.875000,194.300003,190.625000,193.350006,87.924103,12330320
2004-08-23,194.750000,197.625000,193.893997,194.944000,88.648941,11003184
2004-08-24,195.000000,196.580994,193.406006,194.488007,88.441582,8582432
2004-08-25,194.511993,195.550003,189.500000,191.880997,87.256088,10075144
2004-08-26,192.875000,194.750000,191.550003,193.194000,87.853149,10361648
2004-08-27,194.113007,196.375000,192.643997,195.662994,88.975929,7638864
2004-08-30,196.500000,197.850006,194.500000,197.181000,89.666199,6042472
2004-08-31,197.500000,198.738007,195.393997,196.938004,89.555695,6774752
2004-09-01,196.875000,198.625000,196.250000,197.649994,89.879478,4004008
2004-09-02,199.380997,201.675003,199.380997,200.330994,91.098663,9261288
2004-09-03,200.625000,201.475006,199.119003,200.824997,91.323265,7016736
2004-09-06,201.250000,201.875000,200.500000,200.988007,91.397392,3734760
2004-09-07,200.755997,202.438004,200.000000,201.925003,91.823502,5891024
2004-09-08,202.375000,203.750000,201.500000,203.125000,92.369171,6714608
2004-09-09,203.250000,204.125000,202.000000,202.830994,92.235474,6849016
2004-09-10,203.761993,207.994003,202.830994,206.755997,94.020348,9293536
2004-09-13,210.625000,212.488007,206.250000,209.481003,95.259514,9185288
2004-09-14,209.962006,213.225006,209.662994,212.636993,96.694672,15082088
2004-09-15,213.500000,213.981003,210.625000,212.625000,96.689232,10730032
2004-09-16,212.156006,212.750000,210.018997,211.869003,96.345444,8340024
2004-09-17,211.994003,211.994003,208.781006,211.212006,96.046677,10194040
2004-09-20,210.125000,210.125000,206.875000,207.188004,94.216797,10411712
2004-09-21,207.518997,210.125000,207.175003,209.518997,95.276787,13849408
2004-09-22,209.518997,209.962006,206.875000,207.938004,94.557869,11588152
2004-09-23,207.475006,207.475006,203.250000,203.787994,92.670692,11545552
2004-09-24,204.438004,205.850006,200.988007,201.744003,91.741196,10387848
2004-09-27,202.500000,205.600006,201.781006,204.962006,93.204544,8335888
2004-09-28,204.837006,204.837006,200.125000,201.488007,91.624794,9104424
2004-09-29,202.031006,205.738007,201.281006,204.988007,93.216377,10496608
2004-09-30,208.750000,212.750000,205.636993,211.938004,96.376816,17231024
2004-10-01,216.875000,217.125000,211.380997,212.906006,96.816994,10426288
2004-10-04,215.000000,217.750000,215.000000,215.988007,98.218506,9064168
2004-10-05,216.281006,217.350006,214.130997,215.061996,97.797409,6942344
2004-10-06,213.750000,213.750000,210.000000,210.731003,95.827942,14721520
2004-10-07,212.500000,214.000000,210.037994,213.188004,96.945274,7716048
2004-10-08,213.500000,216.175003,212.625000,213.505997,97.089844,10124064
2004-10-11,213.500000,214.343994,210.044006,210.819000,95.867950,8676064
2004-10-12,216.500000,217.375000,212.750000,213.919006,97.277672,18283392
2004-10-13,null,null,null,null,null,null
2004-10-14,215.261993,228.125000,213.893997,226.811996,103.140625,24849888
2004-10-15,226.944000,229.500000,222.156006,223.343994,101.563576,8785944
2004-10-18,225.125000,225.125000,218.906006,220.149994,102.403664,12700432
2004-10-19,222.500000,223.087006,218.636993,220.981003,102.790192,15611024
2004-10-20,221.500000,224.311996,219.011993,219.850006,102.264091,13096344
2004-10-21,220.044006,223.100006,219.375000,222.468994,103.482346,10907144
2004-10-22,null,null,null,null,null,null
2004-10-25,223.143997,228.988007,223.143997,227.537994,105.840210,15970968
2004-10-26,227.625000,233.750000,227.500000,232.625000,108.206444,12339256
2004-10-27,234.000000,234.988007,229.044006,233.475006,108.601837,9222712
2004-10-28,235.000000,244.712006,235.000000,243.600006,113.311523,22777856
2004-10-29,243.250000,244.375000,237.625000,238.294006,110.843422,13081776
2004-11-01,238.500000,244.106003,236.875000,243.255997,113.151505,10136488
2004-11-02,243.000000,243.000000,238.386993,238.824997,111.090408,10346408
2004-11-03,239.750000,246.875000,239.750000,245.119003,114.018074,13416544
2004-11-04,247.561996,251.087006,247.561996,248.462006,115.573090,12609208
2004-11-05,251.875000,260.962006,245.156006,247.074997,114.927910,8753440
2004-11-08,250.000000,258.587006,250.000000,252.225006,117.323463,19919704
2004-11-09,253.750000,255.625000,250.630997,254.593994,118.425385,11983608
2004-11-10,255.625000,256.250000,251.875000,255.130997,118.675201,14120232
2004-11-11,255.000000,255.000000,251.375000,252.136993,117.282524,10565048
2004-11-12,255.000000,255.962006,251.875000,253.399994,117.870033,2286200
2004-11-15,null,null,null,null,null,null
2004-11-16,254.625000,256.712006,254.000000,256.131012,119.140388,9534112
2004-11-17,256.250000,260.299988,255.000000,259.612000,120.759537,7289640
2004-11-18,258.756012,260.000000,257.149994,257.850006,119.939964,5327760
2004-11-19,258.375000,259.375000,256.500000,257.230988,119.652023,4465760
2004-11-22,256.125000,256.125000,250.750000,253.500000,117.916557,4931216
2004-11-23,253.750000,255.587006,252.750000,253.880997,118.093758,5517256
2004-11-24,253.125000,255.250000,252.274994,252.988007,117.678383,4334136
2004-11-25,253.787994,255.462006,252.625000,253.699997,118.009544,4905184
2004-11-26,null,null,null,null,null,null
2004-11-29,255.024994,261.875000,254.125000,261.350006,121.568001,7029840
2004-11-30,262.513000,271.100006,262.500000,268.649994,124.963646,14092192
2004-12-01,268.750000,269.375000,262.649994,263.544006,122.588562,10463848
2004-12-02,265.000000,266.750000,258.919006,259.987000,120.933998,12578968
2004-12-03,260.000000,260.763000,255.505997,256.419006,119.274315,12531568
2004-12-06,255.000000,259.250000,251.750000,253.768997,118.041672,9917960
2004-12-07,248.750000,257.975006,248.750000,254.988007,118.608681,8226944
2004-12-08,253.050003,255.625000,252.500000,253.925003,118.114243,7438344
2004-12-09,254.875000,257.500000,254.375000,255.274994,118.742188,6389584
2004-12-10,256.500000,257.500000,253.199997,254.175003,118.230522,6116240
2004-12-13,257.500000,257.500000,251.919006,254.699997,118.474709,3424944
2004-12-14,255.625000,256.837006,255.125000,256.406006,119.268288,3382280
2004-12-15,257.462006,263.937988,257.462006,262.580994,122.140610,8810888
2004-12-16,262.500000,266.500000,260.500000,265.044006,123.286278,5355576
2004-12-17,263.125000,264.625000,260.000000,261.138000,121.469376,5510696
2004-12-20,263.712006,265.125000,262.138000,264.237000,122.910881,3649864
2004-12-21,265.000000,267.424988,263.743988,264.388000,122.981133,5467488
2004-12-22,256.250000,264.875000,256.250000,260.181000,121.024254,12226512
2004-12-23,252.625000,260.500000,252.625000,258.263000,120.132095,5666960
2004-12-24,259.962006,259.962006,254.656006,258.149994,120.079491,8038464
2004-12-27,257.500000,260.000000,255.787994,257.287994,119.678528,3347312
2004-12-28,257.000000,258.987000,255.906006,257.718994,119.879036,4057536
2004-12-29,258.750000,263.587006,258.125000,259.144012,120.541855,6477624
2004-12-30,258.750000,261.862000,254.156006,256.019012,119.088280,7815528
2004-12-31,257.500000,261.881012,255.994003,261.462006,121.620125,6249352
2005-01-03,264.875000,299.750000,261.937988,264.944000,123.239754,4552144
2005-01-04,265.625000,265.625000,260.000000,261.256012,121.524307,5110432
2005-01-05,258.125000,260.000000,250.136993,256.562012,119.340836,11098936
2005-01-06,255.156006,261.743988,249.750000,255.468994,118.832458,13515552
2005-01-07,254.375000,258.125000,249.375000,256.350006,119.242210,16750040
2005-01-10,257.500000,262.500000,247.625000,249.363007,115.992195,12325920
2005-01-11,248.750000,252.837006,243.886993,246.455994,114.639984,17041600
2005-01-12,253.125000,253.125000,234.393997,238.281006,110.837349,31558504
2005-01-13,256.256012,256.256012,241.250000,246.044006,114.448326,17530232
2005-01-14,247.500000,251.037994,243.750000,246.750000,114.776756,9926048
2005-01-17,247.750000,251.750000,241.899994,249.712006,116.154556,9754200
2005-01-18,251.250000,252.500000,243.988007,245.675003,114.276703,9417880
2005-01-19,244.393997,248.718994,243.912994,244.869003,113.901810,6018736
2005-01-20,244.000000,247.250000,240.250000,245.593994,114.239021,9269560
2005-01-24,245.000000,245.613007,236.574997,238.188004,110.794113,9331408
2005-01-25,238.625000,240.250000,235.250000,239.106003,111.221123,8100528
2005-01-27,241.250000,245.561996,240.694000,244.011993,113.503174,9834088
2005-01-28,245.000000,255.981003,243.149994,254.705994,118.477516,8999776
2005-01-31,257.625000,262.212006,254.000000,258.580994,120.279999,11932360
2005-02-01,258.750000,261.750000,256.875000,257.718994,119.879036,11083296
2005-02-02,259.125000,263.625000,258.000000,258.975006,120.463264,6469128
2005-02-03,258.750000,263.750000,257.774994,262.669006,122.181534,7406736
2005-02-04,264.375000,264.975006,259.687988,260.674988,121.254005,4790288
2005-02-07,260.000000,263.125000,252.500000,253.744003,118.030014,15544720
2005-02-08,257.500000,257.500000,253.125000,255.449997,118.823601,8682232
2005-02-09,256.250000,258.049988,254.755997,255.625000,118.904999,4137104
2005-02-10,256.875000,256.875000,253.194000,255.550003,118.870094,3717808
2005-02-11,258.750000,263.462006,258.750000,262.950012,122.312233,9261528
2005-02-14,265.000000,272.462006,265.000000,271.205994,126.152550,10522432
2005-02-15,271.250000,273.500000,268.125000,272.737000,126.864731,7769912
2005-02-16,273.000000,275.687988,271.250000,272.955994,126.966599,8378616
2005-02-17,271.250000,272.475006,266.899994,271.743988,126.402809,8764360
2005-02-18,271.250000,272.955994,262.625000,270.587006,125.864655,3235688
2005-02-21,270.250000,270.625000,266.250000,267.987000,124.655228,4003736
2005-02-22,268.625000,271.875000,262.962006,270.125000,125.649704,4116416
2005-02-23,269.087006,269.375000,266.875000,267.575012,124.463577,3811768
2005-02-24,268.125000,271.875000,267.500000,270.537994,125.841820,6735416
2005-02-25,269.419006,273.250000,269.419006,272.431000,126.722374,5272120
2005-02-28,276.125000,280.993988,269.131012,280.013000,130.249146,8739280
2005-03-01,280.000000,280.000000,271.875000,272.656006,126.827003,5880144
2005-03-02,272.750000,275.625000,268.756012,273.381012,127.164276,7537752
2005-03-03,272.625000,278.375000,272.625000,276.806000,128.757416,7491360
2005-03-04,276.906006,281.225006,276.875000,279.274994,129.905899,6248448
2005-03-07,279.375000,282.750000,277.819000,281.513000,130.946884,6126040
2005-03-08,281.250000,285.337006,280.000000,283.013000,131.644608,5378656
2005-03-09,281.250000,284.100006,278.287994,281.487000,130.934799,4335088
2005-03-10,281.250000,281.250000,274.375000,279.006012,129.780777,6632960
2005-03-11,280.000000,281.250000,275.656006,276.830994,128.769028,4961320
2005-03-14,276.250000,280.125000,273.750000,278.269012,129.437943,5257704
2005-03-15,275.000000,278.725006,270.000000,276.350006,128.545303,3134144
2005-03-16,274.500000,278.087006,273.263000,274.138000,127.516357,5346768
2005-03-17,274.375000,275.493988,271.388000,272.638000,126.818665,4108056
2005-03-18,273.087006,275.625000,268.118988,274.993988,127.914528,7728728
2005-03-21,276.125000,281.100006,274.375000,279.569000,130.042603,7420744
2005-03-22,282.375000,282.500000,275.000000,277.968994,129.298401,6692408
2005-03-23,277.187988,277.975006,268.912994,270.299988,125.731133,5993080
2005-03-24,271.250000,273.562012,268.750000,269.888000,125.539490,6287368
2005-03-28,271.875000,277.118988,270.875000,273.250000,127.103340,5007152
2005-03-29,273.500000,273.500000,268.750000,270.825012,125.975349,4209808
2005-03-30,269.381012,273.750000,267.750000,271.287994,126.190704,4866648
2005-03-31,278.087006,289.375000,273.513000,282.149994,131.243195,8966216
2005-04-01,282.487000,282.487000,276.544006,279.480988,130.001709,6863456
2005-04-04,279.625000,282.125000,277.049988,278.580994,129.583069,6460088
2005-04-05,281.250000,302.850006,276.625000,277.681000,129.164429,3905072
2005-04-06,278.125000,280.000000,276.375000,279.537994,130.028229,4648480
2005-04-07,278.500000,280.587006,271.944000,273.537994,127.237335,5513768
2005-04-08,271.937988,272.500000,264.750000,265.987000,123.724953,9835864
2005-04-11,266.000000,266.000000,258.781006,259.725006,120.812141,5978320
2005-04-12,248.000000,266.250000,248.000000,264.694000,123.123482,8623184
2005-04-13,267.500000,267.500000,260.894012,262.687988,122.190384,9515488
2005-04-15,256.250000,256.250000,241.875000,244.636993,113.793869,17460000
2005-04-18,243.750000,243.750000,237.500000,239.244003,111.285309,13481640
2005-04-19,241.750000,246.837006,237.500000,239.074997,111.206703,12275400
2005-04-20,243.750000,244.955994,236.669006,243.500000,113.264984,13363144
2005-04-21,242.500000,243.750000,237.875000,243.100006,113.078926,10676152
2005-04-22,247.500000,251.000000,243.475006,249.906006,116.244797,12250584
2005-04-25,252.250000,252.250000,246.875000,248.550003,115.614014,6824984
2005-04-26,247.375000,247.462006,244.069000,244.824997,113.881325,4552992
2005-04-27,239.375000,241.875000,234.750000,239.268997,111.296913,16217312
2005-04-28,238.750000,239.375000,236.250000,238.199997,110.799683,11058680
2005-04-29,239.875000,239.875000,234.550003,235.850006,109.706566,6900544
2005-05-02,237.125000,248.175003,237.125000,239.393997,111.355087,5524200
2005-05-03,240.625000,240.625000,237.500000,237.681000,110.558273,5233792
2005-05-04,237.500000,243.375000,237.500000,242.199997,112.660301,5683552
2005-05-05,246.250000,250.875000,243.893997,249.393997,116.006622,12781000
2005-05-06,250.375000,253.750000,249.625000,252.694000,117.541618,7873056
2005-05-09,254.875000,262.937988,254.875000,262.075012,121.905243,9836944
2005-05-10,262.500000,264.875000,256.250000,257.399994,119.730637,9127448
2005-05-11,249.375000,260.000000,249.375000,258.243988,120.123199,8044080
2005-05-12,257.837006,258.250000,255.125000,257.644012,119.844147,5764072
2005-05-13,256.250000,256.250000,252.550003,254.113007,118.201683,8703160
2005-05-16,255.000000,260.612000,255.000000,259.737000,120.817688,8133352
2005-05-17,260.500000,264.500000,256.950012,257.993988,120.006935,10533648
2005-05-18,257.500000,257.737000,249.136993,255.281006,118.744957,11085672
2005-05-19,258.125000,263.750000,258.125000,262.093994,121.914078,8413640
2005-05-20,264.250000,268.750000,259.250000,267.562012,124.457520,7677280
2005-05-23,268.500000,268.500000,264.537994,266.819000,124.111916,2901864
2005-05-24,270.263000,271.700012,267.312012,269.437988,125.330177,7146512
2005-05-25,266.375000,275.000000,263.894012,271.399994,126.242798,13082728
2005-05-26,270.631012,278.500000,270.631012,275.649994,128.219681,16285096
2005-05-27,268.125000,283.049988,268.125000,279.044006,129.798431,10690184
2005-05-30,274.513000,280.118988,273.825012,278.500000,129.545395,7085392
2005-05-31,276.875000,282.250000,276.500000,281.306000,130.850616,6759440
2005-06-01,281.875000,282.625000,276.000000,277.750000,132.252426,6199112
2005-06-02,278.125000,279.000000,274.475006,275.169006,131.023483,3741624
2005-06-03,276.125000,284.362000,273.750000,281.980988,134.267029,6343848
2005-06-06,281.250000,282.500000,275.412994,277.056000,131.921951,5126744
2005-06-07,275.125000,280.500000,275.125000,279.105988,132.898071,4888880
2005-06-08,277.837006,288.125000,277.837006,287.031006,136.671661,8312520
2005-06-09,284.705994,286.250000,278.388000,279.593994,133.130463,6449960
2005-06-10,281.250000,283.750000,275.000000,276.531006,131.671936,5813096
2005-06-13,276.919006,280.500000,276.919006,278.006012,132.374329,5144296
2005-06-14,280.006012,282.500000,278.125000,279.394012,133.035248,3848512
2005-06-15,280.000000,283.000000,278.774994,282.080994,134.314621,6816544
2005-06-16,281.250000,286.862000,279.406006,285.056000,135.731155,8610368
2005-06-17,285.000000,287.237000,283.000000,286.013000,136.186905,7750208
2005-06-20,286.875000,297.830994,279.337006,296.388000,141.127045,12181552
2005-06-21,293.750000,300.000000,291.419006,299.187988,142.460266,9780464
2005-06-22,294.419006,301.743988,294.419006,298.631012,142.195068,12860808
2005-06-23,299.375000,299.375000,292.269012,293.031006,139.528564,8220344
2005-06-24,290.000000,293.125000,287.763000,289.131012,137.671585,7799904
2005-06-27,285.013000,295.125000,285.013000,292.299988,139.180481,7305720
2005-06-28,293.000000,293.000000,286.000000,286.587006,136.460220,7405272
2005-06-29,289.000000,291.875000,287.506012,290.580994,138.361938,6418176
2005-06-30,292.750000,298.730988,292.500000,294.781006,140.361862,9732112
2005-07-01,293.125000,295.750000,291.024994,293.881012,139.933289,3057128
2005-07-04,293.750000,299.993988,291.537994,299.274994,142.501694,3705584
2005-07-05,298.750000,299.875000,290.019012,291.287994,138.698639,4507824
2005-07-06,291.250000,294.975006,289.750000,293.205994,139.611862,9409152
2005-07-07,294.000000,296.737000,288.330994,289.987000,138.079147,7419176
2005-07-08,293.500000,294.500000,288.781006,291.868988,138.975281,5368304
2005-07-11,293.750000,295.000000,288.131012,289.475006,137.835358,9333000
2005-07-12,290.000000,290.000000,274.419006,277.656006,132.207672,24201056
2005-07-13,278.125000,281.343994,275.000000,275.674988,131.264343,15678000
2005-07-14,276.875000,277.799988,265.649994,266.980988,127.124695,14569976
2005-07-15,274.375000,275.625000,267.394012,274.487000,130.698700,8006112
2005-07-18,274.513000,285.000000,274.513000,284.000000,135.228424,11572368
2005-07-19,284.000000,285.000000,281.250000,282.049988,134.299866,5515416
